status,gender1,gender2,age1,age2,couples
2,M,F,69,28,18
2,M,F,69,29,10
2,M,F,69,30,13
2,M,F,69,31,20
2,M,F,69,32,16
2,M,F,69,33,13
2,M,F,69,34,11
2,M,F,69,35,8
2,M,F,69,36,9
2,M,F,69,37,6
2,M,F,69,38,7
2,M,F,69,39,6
2,M,F,69,40,6
2,M,F,69,41,9
2,M,F,69,42,11
2,M,F,69,43,18
2,M,F,69,44,19
2,M,F,69,45,11
2,M,F,69,46,20
2,M,F,69,47,16
2,M,F,69,48,11
2,M,F,69,49,12
2,M,F,69,50,28
2,M,F,69,51,31
2,M,F,69,52,26
2,M,F,69,53,26
2,M,F,69,54,28
2,M,F,69,55,32
2,M,F,69,56,35
2,M,F,69,57,24
2,M,F,69,58,37
2,M,F,69,59,52
2,M,F,69,60,45
2,M,F,69,61,30
2,M,F,69,62,43
2,M,F,69,63,50
2,M,F,69,64,37
2,M,F,69,65,48
2,M,F,69,66,57
2,M,F,69,67,45
2,M,F,69,68,55
2,M,F,69,69,63
2,M,F,69,70,35
2,M,F,69,71,23
2,M,F,69,72,10
2,M,F,69,73,11
2,M,F,69,74,4
2,M,F,69,75,4
2,M,F,69,76,3
2,M,F,69,77,1
2,M,F,69,78,1
2,M,F,69,79,1
2,M,F,69,80,1
2,M,F,69,87,2
2,M,F,69,88,1
2,M,F,69,92,1
2,M,F,69,95,1
2,M,F,69,99,2
2,M,F,69,103,2
2,M,F,69,107,7
2,M,F,69,108,3
2,M,F,69,112,2
2,M,F,69,113,3
2,M,F,70,13,4
2,M,F,70,14,15
2,M,F,70,15,25
2,M,F,70,16,31
2,M,F,70,17,53
2,M,F,70,18,54
2,M,F,70,19,57
2,M,F,70,20,41
2,M,F,70,21,63
2,M,F,70,22,39
2,M,F,70,23,46
2,M,F,70,24,40
2,M,F,70,25,49
2,M,F,70,26,31
2,M,F,70,27,24
2,M,F,70,28,21
2,M,F,70,29,22
2,M,F,70,30,17
2,M,F,70,31,9
2,M,F,70,32,11
2,M,F,70,33,10
2,M,F,70,34,9
2,M,F,70,35,8
2,M,F,70,36,9
2,M,F,70,37,10
2,M,F,70,38,14
2,M,F,70,39,4
2,M,F,70,40,8
2,M,F,70,41,11
2,M,F,70,42,9
2,M,F,70,43,6
2,M,F,70,44,12
2,M,F,70,45,12
2,M,F,70,46,16
2,M,F,70,47,15
2,M,F,70,48,10
2,M,F,70,49,13
2,M,F,70,50,11
2,M,F,70,51,22
2,M,F,70,52,17
2,M,F,70,53,21
2,M,F,70,54,25
2,M,F,70,55,14
2,M,F,70,56,29
2,M,F,70,57,27
2,M,F,70,58,29
2,M,F,70,59,36
2,M,F,70,60,33
2,M,F,70,61,37
2,M,F,70,62,44
2,M,F,70,63,36
2,M,F,70,64,47
2,M,F,70,65,49
2,M,F,70,66,44
2,M,F,70,67,50
2,M,F,70,68,47
2,M,F,70,69,44
2,M,F,70,70,39
2,M,F,70,71,17
2,M,F,70,72,16
2,M,F,70,73,11
2,M,F,70,74,6
2,M,F,70,75,4
2,M,F,70,76,3
2,M,F,70,77,1
2,M,F,70,78,1
2,M,F,70,79,3
2,M,F,70,83,1
2,M,F,70,88,1
2,M,F,70,89,1
2,M,F,70,90,1
2,M,F,70,91,1
2,M,F,70,93,1
2,M,F,70,94,1
2,M,F,70,99,1
2,M,F,70,100,2
2,M,F,70,101,1
2,M,F,70,102,4
2,M,F,70,103,1
2,M,F,70,105,1
2,M,F,70,107,4
2,M,F,70,108,2
2,M,F,70,112,1
2,M,F,70,113,1
2,M,F,71,13,7
2,M,F,71,14,17
2,M,F,71,15,18
2,M,F,71,16,28
2,M,F,71,17,45
2,M,F,71,18,39
2,M,F,71,19,52
2,M,F,71,20,38
2,M,F,71,21,38
2,M,F,71,22,45
2,M,F,71,23,32
2,M,F,71,24,28
2,M,F,71,25,33
2,M,F,71,26,26
2,M,F,71,27,17
2,M,F,71,28,18
2,M,F,71,29,14
2,M,F,71,30,21
2,M,F,71,31,10
2,M,F,71,32,12
2,M,F,71,33,16
2,M,F,71,34,10
2,M,F,71,35,6
2,M,F,71,36,5
2,M,F,71,37,6
2,M,F,71,38,12
2,M,F,71,39,3
2,M,F,71,40,4
2,M,F,71,41,7
2,M,F,71,42,1
2,M,F,71,43,13
2,M,F,71,44,7
2,M,F,71,45,14
2,M,F,71,46,12
2,M,F,71,47,7
2,M,F,71,48,6
2,M,F,71,49,10
2,M,F,71,50,15
2,M,F,71,51,13
2,M,F,71,52,10
2,M,F,71,53,14
2,M,F,71,54,15
2,M,F,71,55,17
2,M,F,71,56,24
2,M,F,71,57,16
2,M,F,71,58,30
2,M,F,71,59,17
2,M,F,71,60,22
2,M,F,71,61,25
2,M,F,71,62,22
2,M,F,71,63,27
2,M,F,71,64,27
2,M,F,71,65,35
2,M,F,71,66,45
2,M,F,71,67,36
2,M,F,71,68,31
2,M,F,71,69,31
2,M,F,71,70,23
2,M,F,71,71,34
2,M,F,71,72,12
2,M,F,71,73,8
2,M,F,71,74,8
2,M,F,71,75,6
2,M,F,71,76,3
2,M,F,71,77,3
2,M,F,71,78,1
2,M,F,71,80,1
2,M,F,71,82,1
2,M,F,71,83,1
2,M,F,71,88,1
2,M,F,71,89,1
2,M,F,71,91,1
2,M,F,71,97,1
2,M,F,71,98,2
2,M,F,71,99,2
2,M,F,71,101,2
2,M,F,71,102,1
2,M,F,71,103,2
2,M,F,71,104,1
2,M,F,71,107,6
2,M,F,71,112,2
2,M,F,71,113,1
2,M,F,72,13,7
2,M,F,72,14,22
2,M,F,72,15,39
2,M,F,72,16,50
2,M,F,72,17,59
2,M,F,72,18,76
2,M,F,72,19,79
2,M,F,72,20,62
2,M,F,72,21,81
2,M,F,72,22,75
2,M,F,72,23,71
2,M,F,72,24,58
2,M,F,72,25,54
2,M,F,72,26,32
2,M,F,72,27,32
2,M,F,72,28,31
2,M,F,72,29,28
2,M,F,72,30,22
2,M,F,72,31,18
2,M,F,72,32,18
2,M,F,72,33,16
2,M,F,72,34,14
2,M,F,72,35,12
2,M,F,72,36,9
2,M,F,72,37,15
2,M,F,72,38,11
2,M,F,72,39,12
2,M,F,72,40,8
2,M,F,72,41,2
2,M,F,72,42,9
2,M,F,72,43,6
2,M,F,72,44,6
2,M,F,72,45,8
2,M,F,72,46,14
2,M,F,72,47,10
2,M,F,72,48,8
2,M,F,72,49,8
2,M,F,72,50,10
2,M,F,72,51,10
2,M,F,72,52,13
2,M,F,72,53,8
2,M,F,72,54,9
2,M,F,72,55,12
2,M,F,72,56,5
2,M,F,72,57,15
2,M,F,72,58,18
2,M,F,72,59,9
2,M,F,72,60,10
2,M,F,72,61,18
2,M,F,72,62,8
2,M,F,72,63,18
2,M,F,72,64,27
2,M,F,72,65,20
2,M,F,72,66,29
2,M,F,72,67,19
2,M,F,72,68,22
2,M,F,72,69,24
2,M,F,72,70,28
2,M,F,72,71,26
2,M,F,72,72,20
2,M,F,72,73,13
2,M,F,72,74,9
2,M,F,72,75,5
2,M,F,72,76,3
2,M,F,72,77,4
2,M,F,72,78,1
2,M,F,72,79,2
2,M,F,72,80,2
2,M,F,72,81,1
2,M,F,72,84,1
2,M,F,72,85,1
2,M,F,72,86,1
2,M,F,72,88,1
2,M,F,72,89,1
2,M,F,72,92,1
2,M,F,72,93,3
2,M,F,72,95,1
2,M,F,72,96,1
2,M,F,72,99,2
2,M,F,72,100,1
2,M,F,72,102,5
2,M,F,72,103,1
2,M,F,72,106,1
2,M,F,72,107,3
2,M,F,72,108,2
2,M,F,73,13,7
2,M,F,73,14,16
2,M,F,73,15,31
2,M,F,73,16,51
2,M,F,73,17,55
2,M,F,73,18,73
2,M,F,73,19,66
2,M,F,73,20,79
2,M,F,73,21,80
2,M,F,73,22,101
2,M,F,73,23,62
2,M,F,73,24,65
2,M,F,73,25,44
2,M,F,73,26,45
2,M,F,73,27,36
2,M,F,73,28,40
2,M,F,73,29,16
2,M,F,73,30,23
2,M,F,73,31,18
2,M,F,73,32,14
2,M,F,73,33,13
2,M,F,73,34,10
2,M,F,73,35,9
2,M,F,73,36,9
2,M,F,73,37,3
2,M,F,73,38,13
2,M,F,73,39,7
2,M,F,73,40,9
2,M,F,73,41,5
2,M,F,73,42,3
2,M,F,73,43,8
2,M,F,73,44,5
2,M,F,73,45,3
2,M,F,73,46,5
2,M,F,73,47,7
2,M,F,73,48,7
2,M,F,73,49,9
2,M,F,73,50,5
2,M,F,73,51,5
2,M,F,73,52,9
2,M,F,73,53,7
2,M,F,73,54,4
2,M,F,73,55,10
2,M,F,73,56,11
2,M,F,73,57,8
2,M,F,73,58,8
2,M,F,73,59,11
2,M,F,73,60,7
2,M,F,73,61,13
2,M,F,73,62,12
2,M,F,73,63,15
2,M,F,73,64,19
2,M,F,73,65,21
2,M,F,73,66,21
2,M,F,73,67,22
2,M,F,73,68,22
2,M,F,73,69,18
2,M,F,73,70,18
2,M,F,73,71,23
2,M,F,73,72,22
2,M,F,73,73,10
2,M,F,73,74,10
2,M,F,73,75,7
2,M,F,73,76,2
2,M,F,73,77,2
2,M,F,73,78,5
2,M,F,73,79,2
2,M,F,73,82,2
2,M,F,73,83,2
2,M,F,73,85,2
2,M,F,73,92,2
2,M,F,73,95,1
2,M,F,73,99,1
2,M,F,73,100,3
2,M,F,73,101,2
2,M,F,73,102,3
2,M,F,73,103,2
2,M,F,73,107,5
2,M,F,73,108,5
2,M,F,73,113,1
2,M,F,74,13,5
2,M,F,74,14,17
2,M,F,74,15,19
2,M,F,74,16,37
2,M,F,74,17,52
2,M,F,74,18,59
2,M,F,74,19,69
2,M,F,74,20,62
2,M,F,74,21,53
2,M,F,74,22,64
2,M,F,74,23,66
2,M,F,74,24,62
2,M,F,74,25,35
2,M,F,74,26,36
2,M,F,74,27,33
2,M,F,74,28,21
2,M,F,74,29,10
2,M,F,74,30,12
2,M,F,74,31,21
2,M,F,74,32,16
2,M,F,74,33,11
2,M,F,74,34,13
2,M,F,74,35,15
2,M,F,74,36,10
2,M,F,74,37,7
2,M,F,74,38,6
2,M,F,74,39,5
2,M,F,74,40,5
2,M,F,74,41,9
2,M,F,74,42,3
2,M,F,74,43,4
2,M,F,74,44,7
2,M,F,74,45,4
2,M,F,74,46,4
2,M,F,74,47,1
2,M,F,74,48,6
2,M,F,74,49,5
2,M,F,74,50,3
2,M,F,74,51,1
2,M,F,74,52,5
2,M,F,74,53,9
2,M,F,74,54,6
2,M,F,74,55,9
2,M,F,74,56,5
2,M,F,74,57,4
2,M,F,74,58,7
2,M,F,74,59,7
2,M,F,74,60,14
2,M,F,74,61,6
2,M,F,74,62,10
2,M,F,74,63,7
2,M,F,74,64,11
2,M,F,74,65,16
2,M,F,74,66,15
2,M,F,74,67,13
2,M,F,74,68,14
2,M,F,74,69,14
2,M,F,74,70,21
2,M,F,74,71,12
2,M,F,74,72,8
2,M,F,74,73,15
2,M,F,74,74,15
2,M,F,74,75,5
2,M,F,74,76,4
2,M,F,74,77,1
2,M,F,74,80,1
2,M,F,74,81,2
2,M,F,74,90,1
2,M,F,74,91,1
2,M,F,74,92,1
2,M,F,74,97,2
2,M,F,74,98,1
2,M,F,74,99,2
2,M,F,74,102,3
2,M,F,74,103,1
2,M,F,74,104,1
2,M,F,74,107,1
2,M,F,75,13,4
2,M,F,75,14,8
2,M,F,75,15,23
2,M,F,75,16,26
2,M,F,75,17,41
2,M,F,75,18,63
2,M,F,75,19,63
2,M,F,75,20,64
2,M,F,75,21,55
2,M,F,75,22,56
2,M,F,75,23,42
2,M,F,75,24,45
2,M,F,75,25,39
2,M,F,75,26,29
2,M,F,75,27,27
2,M,F,75,28,28
2,M,F,75,29,19
2,M,F,75,30,12
2,M,F,75,31,9
2,M,F,75,32,9
2,M,F,75,33,11
2,M,F,75,34,7
2,M,F,75,35,6
2,M,F,75,36,8
2,M,F,75,37,8
2,M,F,75,38,7
2,M,F,75,39,5
2,M,F,75,40,8
2,M,F,75,41,8
2,M,F,75,42,3
2,M,F,75,43,5
2,M,F,75,44,4
2,M,F,75,45,4
2,M,F,75,46,7
2,M,F,75,48,4
2,M,F,75,49,3
2,M,F,75,50,4
2,M,F,75,51,3
2,M,F,75,52,4
2,M,F,75,53,4
2,M,F,75,54,2
2,M,F,75,55,6
2,M,F,75,56,4
2,M,F,75,57,6
2,M,F,75,58,6
2,M,F,75,59,2
2,M,F,75,60,11
2,M,F,75,61,2
2,M,F,75,62,5
2,M,F,75,63,10
2,M,F,75,64,7
2,M,F,75,65,15
2,M,F,75,66,13
2,M,F,75,67,8
2,M,F,75,68,9
2,M,F,75,69,14
2,M,F,75,70,13
2,M,F,75,71,13
2,M,F,75,72,9
2,M,F,75,73,10
2,M,F,75,74,6
2,M,F,75,75,12
2,M,F,75,76,3
2,M,F,75,77,1
2,M,F,75,78,3
2,M,F,75,79,1
2,M,F,75,80,2
2,M,F,75,81,1
2,M,F,75,82,1
2,M,F,75,85,1
2,M,F,75,87,1
2,M,F,75,88,1
2,M,F,75,91,1
2,M,F,75,92,1
2,M,F,75,97,1
2,M,F,75,100,1
2,M,F,75,102,4
2,M,F,75,103,1
2,M,F,75,104,1
2,M,F,75,106,1
2,M,F,75,108,2
2,M,F,75,112,1
2,M,F,76,14,10
2,M,F,76,15,14
2,M,F,76,16,21
2,M,F,76,17,32
2,M,F,76,18,47
2,M,F,76,19,47
2,M,F,76,20,50
2,M,F,76,21,49
2,M,F,76,22,44
2,M,F,76,23,46
2,M,F,76,24,43
2,M,F,76,25,32
2,M,F,76,26,26
2,M,F,76,27,26
2,M,F,76,28,14
2,M,F,76,29,23
2,M,F,76,30,12
2,M,F,76,31,11
2,M,F,76,32,13
2,M,F,76,33,9
2,M,F,76,34,12
2,M,F,76,35,3
2,M,F,76,36,7
2,M,F,76,37,2
2,M,F,76,38,4
2,M,F,76,39,7
2,M,F,76,40,5
2,M,F,76,41,3
2,M,F,76,42,3
2,M,F,76,43,2
2,M,F,76,44,2
2,M,F,76,45,5
2,M,F,76,46,3
2,M,F,76,47,5
2,M,F,76,48,5
2,M,F,76,49,5
2,M,F,76,50,2
2,M,F,76,51,2
2,M,F,76,52,3
2,M,F,76,53,3
2,M,F,76,54,1
2,M,F,76,55,1
2,M,F,76,56,3
2,M,F,76,57,6
2,M,F,76,58,3
2,M,F,76,59,4
2,M,F,76,60,1
2,M,F,76,61,2
2,M,F,76,62,8
2,M,F,76,63,6
2,M,F,76,64,4
2,M,F,76,65,2
2,M,F,76,66,8
2,M,F,76,67,7
2,M,F,76,68,6
2,M,F,76,69,9
2,M,F,76,70,8
2,M,F,76,71,10
2,M,F,76,72,6
2,M,F,76,73,4
2,M,F,76,74,11
2,M,F,76,75,9
2,M,F,76,77,4
2,M,F,76,78,2
2,M,F,76,79,1
2,M,F,76,80,1
2,M,F,76,83,2
2,M,F,76,90,2
2,M,F,76,93,2
2,M,F,76,95,1
2,M,F,76,102,3
2,M,F,76,103,2
2,M,F,76,107,2
2,M,F,77,13,4
2,M,F,77,14,7
2,M,F,77,15,13
2,M,F,77,16,25
2,M,F,77,17,33
2,M,F,77,18,39
2,M,F,77,19,40
2,M,F,77,20,40
2,M,F,77,21,48
2,M,F,77,22,35
2,M,F,77,23,41
2,M,F,77,24,23
2,M,F,77,25,27
2,M,F,77,26,20
2,M,F,77,27,20
2,M,F,77,28,14
2,M,F,77,29,12
2,M,F,77,30,15
2,M,F,77,31,9
2,M,F,77,32,12
2,M,F,77,33,17
2,M,F,77,34,5
2,M,F,77,35,3
2,M,F,77,36,6
2,M,F,77,37,4
2,M,F,77,38,3
2,M,F,77,39,3
2,M,F,77,40,2
2,M,F,77,41,2
2,M,F,77,42,3
2,M,F,77,43,2
2,M,F,77,44,3
2,M,F,77,45,3
2,M,F,77,46,5
2,M,F,77,48,3
2,M,F,77,49,1
2,M,F,77,50,3
2,M,F,77,51,2
2,M,F,77,52,2
2,M,F,77,54,3
2,M,F,77,55,1
2,M,F,77,56,4
2,M,F,77,57,2
2,M,F,77,58,3
2,M,F,77,59,2
2,M,F,77,60,1
2,M,F,77,61,4
2,M,F,77,62,1
2,M,F,77,63,2
2,M,F,77,64,6
2,M,F,77,65,1
2,M,F,77,66,9
2,M,F,77,67,9
2,M,F,77,68,10
2,M,F,77,69,7
2,M,F,77,70,9
2,M,F,77,71,7
2,M,F,77,72,7
2,M,F,77,73,5
2,M,F,77,74,4
2,M,F,77,75,4
2,M,F,77,76,6
2,M,F,77,77,9
2,M,F,77,79,2
2,M,F,77,80,2
2,M,F,77,81,5
2,M,F,77,82,1
2,M,F,77,85,1
2,M,F,77,86,1
2,M,F,77,91,1
2,M,F,77,93,1
2,M,F,77,99,1
2,M,F,77,100,1
2,M,F,77,102,4
2,M,F,77,103,2
2,M,F,77,105,1
2,M,F,77,107,2
2,M,F,78,13,5
2,M,F,78,14,9
2,M,F,78,15,12
2,M,F,78,16,27
2,M,F,78,17,31
2,M,F,78,18,50
2,M,F,78,19,44
2,M,F,78,20,38
2,M,F,78,21,33
2,M,F,78,22,57
2,M,F,78,23,41
2,M,F,78,24,28
2,M,F,78,25,27
2,M,F,78,26,21
2,M,F,78,27,18
2,M,F,78,28,19
2,M,F,78,29,15
2,M,F,78,30,8
2,M,F,78,31,9
2,M,F,78,32,11
2,M,F,78,33,4
2,M,F,78,34,5
2,M,F,78,35,7
2,M,F,78,36,6
2,M,F,78,37,8
2,M,F,78,38,7
2,M,F,78,39,4
2,M,F,78,40,3
2,M,F,78,41,3
2,M,F,78,42,1
2,M,F,78,43,3
2,M,F,78,45,3
2,M,F,78,46,3
2,M,F,78,47,2
2,M,F,78,48,2
2,M,F,78,49,3
2,M,F,78,50,1
2,M,F,78,51,1
2,M,F,78,52,4
2,M,F,78,53,2
2,M,F,78,54,2
2,M,F,78,56,3
2,M,F,78,57,1
2,M,F,78,58,1
2,M,F,78,59,1
2,M,F,78,60,2
2,M,F,78,61,2
2,M,F,78,62,3
2,M,F,78,64,5
2,M,F,78,65,3
2,M,F,78,66,4
2,M,F,78,67,6
2,M,F,78,68,2
2,M,F,78,69,6
2,M,F,78,70,2
2,M,F,78,71,8
2,M,F,78,72,6
2,M,F,78,73,2
2,M,F,78,74,6
2,M,F,78,75,7
2,M,F,78,76,4
2,M,F,78,77,3
2,M,F,78,78,6
2,M,F,78,79,4
2,M,F,78,81,1
2,M,F,78,82,1
2,M,F,78,93,2
2,M,F,78,94,1
2,M,F,78,102,1
2,M,F,78,104,1
2,M,F,78,107,2
2,M,F,78,112,1
2,M,F,79,13,8
2,M,F,79,14,24
2,M,F,79,15,47
2,M,F,79,16,52
2,M,F,79,17,73
2,M,F,79,18,94
2,M,F,79,19,66
2,M,F,79,20,54
2,M,F,79,21,62
2,M,F,79,22,45
2,M,F,79,23,42
2,M,F,79,24,34
2,M,F,79,25,36
2,M,F,79,26,24
2,M,F,79,27,16
2,M,F,79,28,23
2,M,F,79,29,15
2,M,F,79,30,15
2,M,F,79,31,10
2,M,F,79,32,10
2,M,F,79,33,8
2,M,F,79,34,4
2,M,F,79,35,6
2,M,F,79,36,6
2,M,F,79,37,6
2,M,F,79,38,5
2,M,F,79,39,3
2,M,F,79,40,1
2,M,F,79,41,4
2,M,F,79,42,5
2,M,F,79,43,5
2,M,F,79,44,1
2,M,F,79,45,2
2,M,F,79,46,5
2,M,F,79,47,1
2,M,F,79,48,2
2,M,F,79,49,2
2,M,F,79,50,4
2,M,F,79,51,4
2,M,F,79,53,2
2,M,F,79,54,1
2,M,F,79,55,1
2,M,F,79,56,2
2,M,F,79,57,1
2,M,F,79,58,2
2,M,F,79,59,2
2,M,F,79,60,3
2,M,F,79,61,1
2,M,F,79,63,4
2,M,F,79,64,2
2,M,F,79,65,2
2,M,F,79,66,3
2,M,F,79,67,3
2,M,F,79,68,4
2,M,F,79,69,4
2,M,F,79,70,5
2,M,F,79,71,2
2,M,F,79,72,5
2,M,F,79,73,1
2,M,F,79,74,4
2,M,F,79,75,4
2,M,F,79,76,2
2,M,F,79,77,4
2,M,F,79,78,6
2,M,F,79,79,8
2,M,F,79,80,5
2,M,F,79,81,1
2,M,F,79,82,1
2,M,F,79,83,1
2,M,F,79,84,1
2,M,F,79,85,1
2,M,F,79,90,1
2,M,F,79,93,1
2,M,F,79,96,1
2,M,F,79,100,2
2,M,F,79,101,1
2,M,F,79,102,1
2,M,F,79,105,1
2,M,F,79,107,1
2,M,F,79,108,2
2,M,F,80,13,6
2,M,F,80,14,26
2,M,F,80,15,39
2,M,F,80,16,40
2,M,F,80,17,39
2,M,F,80,18,65
2,M,F,80,19,60
2,M,F,80,20,62
2,M,F,80,21,37
2,M,F,80,22,53
2,M,F,80,23,56
2,M,F,80,24,43
2,M,F,80,25,39
2,M,F,80,26,21
2,M,F,80,27,16
2,M,F,80,28,20
2,M,F,80,29,10
2,M,F,80,30,19
2,M,F,80,31,6
2,M,F,80,32,12
2,M,F,80,33,12
2,M,F,80,34,9
2,M,F,80,35,10
2,M,F,80,36,3
2,M,F,80,37,4
2,M,F,80,38,5
2,M,F,80,39,7
2,M,F,80,40,1
2,M,F,80,41,3
2,M,F,80,42,5
2,M,F,80,43,1
2,M,F,80,44,3
2,M,F,80,45,6
2,M,F,80,46,2
2,M,F,80,47,5
2,M,F,80,48,5
2,M,F,80,49,5
2,M,F,80,50,5
2,M,F,80,51,2
2,M,F,80,53,2
2,M,F,80,55,2
2,M,F,80,56,1
2,M,F,80,59,2
2,M,F,80,60,1
2,M,F,80,61,2
2,M,F,80,62,1
2,M,F,80,63,1
2,M,F,80,64,2
2,M,F,80,65,1
2,M,F,80,66,5
2,M,F,80,67,5
2,M,F,80,68,3
2,M,F,80,69,7
2,M,F,80,70,2
2,M,F,80,71,5
2,M,F,80,73,3
2,M,F,80,74,4
2,M,F,80,75,3
2,M,F,80,76,4
2,M,F,80,77,2
2,M,F,80,78,5
2,M,F,80,79,3
2,M,F,80,80,5
2,M,F,80,83,1
2,M,F,80,87,1
2,M,F,80,102,3
2,M,F,80,103,2
2,M,F,80,105,1
2,M,F,80,108,1
2,M,F,80,112,1
2,M,F,81,13,2
2,M,F,81,14,9
2,M,F,81,15,19
2,M,F,81,16,18
2,M,F,81,17,26
2,M,F,81,18,38
2,M,F,81,19,42
2,M,F,81,20,49
2,M,F,81,21,50
2,M,F,81,22,45
2,M,F,81,23,37
2,M,F,81,24,34
2,M,F,81,25,31
2,M,F,81,26,21
2,M,F,81,27,18
2,M,F,81,28,12
2,M,F,81,29,10
2,M,F,81,30,10
2,M,F,81,31,12
2,M,F,81,32,10
2,M,F,81,33,4
2,M,F,81,34,9
2,M,F,81,35,8
2,M,F,81,36,3
2,M,F,81,37,4
2,M,F,81,38,2
2,M,F,81,39,2
2,M,F,81,40,4
2,M,F,81,41,5
2,M,F,81,42,3
2,M,F,81,43,2
2,M,F,81,44,3
2,M,F,81,45,3
2,M,F,81,46,3
2,M,F,81,47,2
2,M,F,81,48,1
2,M,F,81,49,2
2,M,F,81,50,2
2,M,F,81,51,2
2,M,F,81,52,5
2,M,F,81,53,4
2,M,F,81,54,1
2,M,F,81,55,2
2,M,F,81,56,1
2,M,F,81,57,1
2,M,F,81,59,2
2,M,F,81,62,2
2,M,F,81,63,1
2,M,F,81,66,1
2,M,F,81,67,3
2,M,F,81,68,2
2,M,F,81,69,3
2,M,F,81,70,6
2,M,F,81,71,2
2,M,F,81,72,1
2,M,F,81,73,2
2,M,F,81,74,2
2,M,F,81,75,4
2,M,F,81,76,3
2,M,F,81,77,2
2,M,F,81,78,1
2,M,F,81,79,1
2,M,F,81,80,3
2,M,F,81,81,1
2,M,F,81,82,3
2,M,F,81,83,1
2,M,F,81,84,1
2,M,F,81,86,1
2,M,F,81,87,1
2,M,F,81,91,1
2,M,F,81,92,1
2,M,F,81,97,1
2,M,F,81,101,2
2,M,F,81,102,3
2,M,F,81,103,2
2,M,F,81,107,2
2,M,F,82,13,5
2,M,F,82,14,14
2,M,F,82,15,22
2,M,F,82,16,44
2,M,F,82,17,48
2,M,F,82,18,69
2,M,F,82,19,95
2,M,F,82,20,69
2,M,F,82,21,85
2,M,F,82,22,92
2,M,F,82,23,72
2,M,F,82,24,54
2,M,F,82,25,37
2,M,F,82,26,40
2,M,F,82,27,30
2,M,F,82,28,31
2,M,F,82,29,23
2,M,F,82,30,30
2,M,F,82,31,22
2,M,F,82,32,23
2,M,F,82,33,17
2,M,F,82,34,12
2,M,F,82,35,8
2,M,F,82,36,8
2,M,F,82,37,8
2,M,F,82,38,13
2,M,F,82,39,6
2,M,F,82,40,5
2,M,F,82,41,4
2,M,F,82,42,6
2,M,F,82,43,8
2,M,F,82,44,5
2,M,F,82,45,6
2,M,F,82,46,3
2,M,F,82,48,4
2,M,F,82,49,7
2,M,F,82,50,4
2,M,F,82,51,9
2,M,F,82,53,3
2,M,F,82,54,4
2,M,F,82,55,3
2,M,F,82,56,3
2,M,F,82,57,4
2,M,F,82,58,2
2,M,F,82,60,1
2,M,F,82,63,1
2,M,F,82,64,1
2,M,F,82,65,2
2,M,F,82,66,2
2,M,F,82,67,1
2,M,F,82,68,1
2,M,F,82,69,1
2,M,F,82,70,1
2,M,F,82,71,4
2,M,F,82,72,1
2,M,F,82,73,2
2,M,F,82,74,1
2,M,F,82,75,3
2,M,F,82,76,2
2,M,F,82,77,4
2,M,F,82,78,2
2,M,F,82,79,2
2,M,F,82,80,6
2,M,F,82,82,4
2,M,F,82,83,2
2,M,F,82,88,1
2,M,F,82,89,2
2,M,F,82,90,1
2,M,F,82,92,4
2,M,F,82,93,3
2,M,F,82,98,1
2,M,F,82,100,2
2,M,F,82,101,1
2,M,F,82,102,7
2,M,F,82,103,1
2,M,F,82,105,1
2,M,F,82,107,5
2,M,F,82,108,4
2,M,F,82,113,1
2,M,F,83,13,5
2,M,F,83,14,8
2,M,F,83,15,26
2,M,F,83,16,35
2,M,F,83,17,52
2,M,F,83,18,68
2,M,F,83,19,82
2,M,F,83,20,76
2,M,F,83,21,63
2,M,F,83,22,98
2,M,F,83,23,66
2,M,F,83,24,56
2,M,F,83,25,38
2,M,F,83,26,54
2,M,F,83,27,34
2,M,F,83,28,27
2,M,F,83,29,26
2,M,F,83,30,23
2,M,F,83,31,16
2,M,F,83,32,30
2,M,F,83,33,15
2,M,F,83,34,10
2,M,F,83,35,15
2,M,F,83,36,10
2,M,F,83,37,8
2,M,F,83,38,8
2,M,F,83,39,2
2,M,F,83,40,7
2,M,F,83,41,7
2,M,F,83,42,5
2,M,F,83,43,6
2,M,F,83,44,1
2,M,F,83,45,4
2,M,F,83,47,5
2,M,F,83,48,5
2,M,F,83,49,4
2,M,F,83,50,7
2,M,F,83,51,5
2,M,F,83,52,3
2,M,F,83,53,4
2,M,F,83,55,2
2,M,F,83,56,1
2,M,F,83,57,1
2,M,F,83,58,3
2,M,F,83,60,2
2,M,F,83,62,1
2,M,F,83,63,1
2,M,F,83,65,3
2,M,F,83,66,1
2,M,F,83,67,3
2,M,F,83,68,3
2,M,F,83,70,3
2,M,F,83,71,1
2,M,F,83,72,3
2,M,F,83,73,2
2,M,F,83,74,3
2,M,F,83,75,2
2,M,F,83,76,1
2,M,F,83,77,2
2,M,F,83,79,2
2,M,F,83,81,1
2,M,F,83,82,2
2,M,F,83,83,4
2,M,F,83,84,2
2,M,F,83,85,3
2,M,F,83,86,2
2,M,F,83,94,1
2,M,F,83,98,1
2,M,F,83,99,1
2,M,F,83,100,2
2,M,F,83,102,2
2,M,F,83,103,6
2,M,F,83,104,1
2,M,F,83,106,1
2,M,F,83,107,3
2,M,F,83,108,2
2,M,F,83,113,1
2,M,F,84,13,7
2,M,F,84,14,15
2,M,F,84,15,31
2,M,F,84,16,52
2,M,F,84,17,47
2,M,F,84,18,49
2,M,F,84,19,72
2,M,F,84,20,57
