data	1890	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1891	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1892	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1893	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1894	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1895	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1896	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1897	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1898	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1899	355535.2	3897.2	7486.2	1837.8	368756.4	368756.4	0.964146521
data	1900	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1901	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1902	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1903	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1904	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1905	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1906	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1907	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1908	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1909	805604	36188.8	32354.3	5391.5	879538.6	879538.6	0.915939335
data	1910	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1911	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1912	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1913	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1914	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1915	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1916	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1917	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1918	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1919	432188.7	114367.1	24723.6	2301.7	573581.1	573581.1	0.753491878
data	1920	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1921	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1922	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1923	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1924	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
data	1925	246319.4	151671.6	11205.9	1524	410720.9	410720.9	0.599724533
